parent_product_id,title,source_url,payload_sku,missing_sku_count,category_match_status,category_match_score,matched_product_id,matched_product_sku,matched_product_name,category_ids,category_paths,image_count,first_image_url
28296,Kartri Nocturne Blend Top Sheet Queen 93x110 50% poly 46% Cotton 4% Lycra White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Nocturne-Blend-Top-Sheet-Queen-93x110-50-poly-46-Cotton-4-Lycra-White-6-Per-Case-Price-Per-Each_p_28296.html,NOC-Q-1,1,matched,24.44,110137,KL4070-1,KARTRI| KATHRYN| FLAME RETARDANT POLY/AVORA BLEND| SHOWER CURTAIN W/ SEWN EYELETS PACK OF 8,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,1,https://www.ahscompany.com/assets/images/kartri/kartri-nocturne.jpg
28294,Kartri Nocturne Blend Top Sheet Twin 72x110 50% poly 46% Cotton 4% Lycra White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Nocturne-Blend-Top-Sheet-Twin-72x110-50-poly-46-Cotton-4-Lycra-White-6-Per-Case-Price-Per-Each_p_28294.html,NOC-T-1,1,matched,36.32,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,1,https://www.ahscompany.com/assets/images/kartri/kartri-nocturne.jpg
27692,Kartri Impressions Nuage Decorative Top Sheet King 112x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Nuage-Decorative-Top-Sheet-King-112x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27692.html,IMPNK,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/nuage-1000.jpg
27693,Kartri Impressions Nuage Decorative Top Sheet Queen 96x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Nuage-Decorative-Top-Sheet-Queen-96x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27693.html,IMPNQ,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/nuage-1000.jpg
28101,Kartri Impressions Nuage Decorative Top Sheet Twin 74x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Nuage-Decorative-Top-Sheet-Twin-74x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_28101.html,IMPNT,1,matched,49.41,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/nuage-1000.jpg
27166,Kartri Impressions Santorini Decorative Top Sheet King 112x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Santorini-Decorative-Top-Sheet-King-112x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27166.html,IMPSK,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/imps-k-w.jpg
27167,Kartri Impressions Santorini Decorative Top Sheet Queen 96x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Santorini-Decorative-Top-Sheet-Queen-96x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27167.html,IMPSQ,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/imps-k-w.jpg
28102,Kartri Impressions Santorini Decorative Top Sheet Twin 74x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Santorini-Decorative-Top-Sheet-Twin-74x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_28102.html,IMPST,1,matched,49.41,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/imps-k-w.jpg
27168,Kartri Impressions Wave Decorative Top Sheet King 112x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Wave-Decorative-Top-Sheet-King-112x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27168.html,IMPWK,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,3,https://www.ahscompany.com/assets/images/kartri/impw-k-w.jpg
27169,Kartri Impressions Wave Decorative Top Sheet Queen 96x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Wave-Decorative-Top-Sheet-Queen-96x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_27169.html,IMPWQ,1,matched,36.67,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,3,https://www.ahscompany.com/assets/images/kartri/impw-k-w.jpg
28103,Kartri Impressions Wave Decorative Top Sheet Twin 74x98 100% Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Impressions-Wave-Decorative-Top-Sheet-Twin-74x98-100-Polyester-White-10-Per-Case-Price-Per-Each_p_28103.html,IMPWT,1,matched,49.41,110185,SPECIFY-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE KAR-RIPPLE PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,3,https://www.ahscompany.com/assets/images/kartri/impw-k-w.jpg
27157,Kartri Urban Waffle Decorative Top Sheet With Square Corners Double 85x90 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Urban-Waffle-Decorative-Top-Sheet-With-Square-Corners-Double-85x90-100-Polyester-White-6-Per-Case-Price-Per-Each_p_27157.html,URBWA-D,1,matched,87.5,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/urban-k.jpg
27155,Kartri Urban Waffle Decorative Top Sheet With Square Corners King 105x95 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Urban-Waffle-Decorative-Top-Sheet-With-Square-Corners-King-105x95-100-Polyester-White-6-Per-Case-Price-Per-Each_p_27155.html,URBWA-K,1,matched,87.5,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/urban-k.jpg
27156,Kartri Urban Waffle Decorative Top Sheet With Square Corners Queen 90x95 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Urban-Waffle-Decorative-Top-Sheet-With-Square-Corners-Queen-90x95-100-Polyester-White-6-Per-Case-Price-Per-Each_p_27156.html,URBWA-Q,1,matched,87.5,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/urban-k.jpg
27158,Kartri Urban Waffle Decorative Top Sheet With Square Corners Twin 69x90 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Urban-Waffle-Decorative-Top-Sheet-With-Square-Corners-Twin-69x90-100-Polyester-White-6-Per-Case-Price-Per-Each_p_27158.html,URBWA-T,1,matched,101.33,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/urban-k.jpg
19968,Kartri Waffle Supreme Decorative Top Sheet With Square Corners Double 85x90 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Waffle-Supreme-Decorative-Top-Sheet-With-Square-Corners-Double-85x90-100-Polyester-White-6-Per-Case-Price-Per-Each_p_19968.html,WASU-D,1,matched,74.12,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/waffle-k.jpg
19966,Kartri Waffle Supreme Decorative Top Sheet With Square Corners King 105x95 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Waffle-Supreme-Decorative-Top-Sheet-With-Square-Corners-King-105x95-100-Polyester-White-6-Per-Case-Price-Per-Each_p_19966.html,WASU-K,1,matched,74.12,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/waffle-k.jpg
19967,Kartri Waffle Supreme Decorative Top Sheet With Square Corners Queen 90x95 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Waffle-Supreme-Decorative-Top-Sheet-With-Square-Corners-Queen-90x95-100-Polyester-White-6-Per-Case-Price-Per-Each_p_19967.html,WASU-Q,1,matched,74.12,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/waffle-k.jpg
19969,Kartri Waffle Supreme Decorative Top Sheet With Square Corners Twin 69x90 100% Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Waffle-Supreme-Decorative-Top-Sheet-With-Square-Corners-Twin-69x90-100-Polyester-White-6-Per-Case-Price-Per-Each_p_19969.html,WASU-T,1,matched,87.5,110186,WAFFLE-T,KARTRI| DECORATIVE| TOP BED SHEET| W/ SQUARE CORNERS TWIN WHITE URBAN WAFFLE PATTERN PACK OF 12,5394|5422,Hotel Bedding Supply || Hotel Bedding Supply > Hotel Bed Sheets and Linen > Hotel Top Sheet,2,https://www.ahscompany.com/assets/images/kartri/waffle-k.jpg
30228,Kartri Quilted Metro Coverlet Full 90x98 100% Microfiber Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Metro-Coverlet-Full-90x98-100-Microfiber-Polyester-White-10-Per-Case-Price-Per-Each_p_30228.html,MC-D,1,weak_match,14.0,112466,hotel coverlet,Double Diamond Coverlet,,,4,https://www.ahscompany.com/assets/images/kartri/mc-k-w.jpg
27160,Kartri Quilted Metro Coverlet King 112x98 100% Microfiber Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Metro-Coverlet-King-112x98-100-Microfiber-Polyester-White-10-Per-Case-Price-Per-Each_p_27160.html,MC-K,1,weak_match,14.0,112466,hotel coverlet,Double Diamond Coverlet,,,4,https://www.ahscompany.com/assets/images/kartri/mc-k-w.jpg
27161,Kartri Quilted Metro Coverlet Queen 96x98 100% Microfiber Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Metro-Coverlet-Queen-96x98-100-Microfiber-Polyester-White-10-Per-Case-Price-Per-Each_p_27161.html,MC-Q,1,weak_match,14.0,112466,hotel coverlet,Double Diamond Coverlet,,,4,https://www.ahscompany.com/assets/images/kartri/mc-k-w.jpg
32674,Kartri Quilted Breezes Coverlet Double 90x98 100% Microfiber Polyester White 8 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Breezes-Coverlet-Double-90x98-100-Microfiber-Polyester-White-8-Per-Case-Price-Per-Each_p_32674.html,QIMPBD,1,matched,30.0,112466,hotel coverlet,Double Diamond Coverlet,5394|5415|5594,Hotel Bedding Supply || Hotel Bedding Supply > Bedding Ensemble > Hotel Coverlets || Hotel Bedding Supply > Bedding Ensemble,4,https://www.ahscompany.com/assets/images/kartri/qimpbk-1.jpg
27170,Kartri Quilted Breezes Coverlet King 112x98 100% Microfiber Polyester White 6 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Breezes-Coverlet-King-112x98-100-Microfiber-Polyester-White-6-Per-Case-Price-Per-Each_p_27170.html,QIMPBK,1,weak_match,14.44,112466,hotel coverlet,Double Diamond Coverlet,,,4,https://www.ahscompany.com/assets/images/kartri/qimpbk-1.jpg
27171,Kartri Quilted Breezes Coverlet Queen 96x98 100% Microfiber Polyester White 8 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Breezes-Coverlet-Queen-96x98-100-Microfiber-Polyester-White-8-Per-Case-Price-Per-Each_p_27171.html,QIMPBQ,1,weak_match,14.44,112466,hotel coverlet,Double Diamond Coverlet,,,4,https://www.ahscompany.com/assets/images/kartri/qimpbk-1.jpg
28104,Kartri Quilted Breezes Coverlet Twin 74x98 100% Microfiber Polyester White 10 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Breezes-Coverlet-Twin-74x98-100-Microfiber-Polyester-White-10-Per-Case-Price-Per-Each_p_28104.html,QIMPBT,1,weak_match,14.0,112466,hotel coverlet,Double Diamond Coverlet,,,4,https://www.ahscompany.com/assets/images/kartri/qimpbk-1.jpg
32673,Kartri Quilted Double Diamond Coverlet Double 90x98 100% Microfiber Polyester White 8 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Quilted-Double-Diamond-Coverlet-Double-90x98-100-Microfiber-Polyester-White-8-Per-Case-Price-Per-Each_p_32673.html,QIMPDDD,1,matched,47.14,112466,hotel coverlet,Double Diamond Coverlet,5394|5415|5594,Hotel Bedding Supply || Hotel Bedding Supply > Bedding Ensemble > Hotel Coverlets || Hotel Bedding Supply > Bedding Ensemble,3,https://www.ahscompany.com/assets/images/kartri/qimpddk-1.jpg
19939,Kartri Plastic Double Open Ends Shower Curtain Hooks 12 Dz Per Case Price Per Dz,https://www.ahscompany.com/Kartri-Plastic-Double-Open-Ends-Shower-Curtain-Hooks-12-Dz-Per-Case-Price-Per-Dz_p_19939.html,KA3000,3,matched,93.18,110196,KA3000,Kartri KA3000 Plastic Double Open End Shower Curtain Hooks - Pack of 12,5452,Hotel Bathroom Supplies > Hotel Shower Curtains > Shower Hook Replacements,4,https://www.ahscompany.com/assets/images/kartri/ka3000.jpg
19937,Kartri Plastic Open End Shower Curtain Hooks 12 Dz Per Case Price Per Dz,https://www.ahscompany.com/Kartri-Plastic-Open-End-Shower-Curtain-Hooks-12-Dz-Per-Case-Price-Per-Dz_p_19937.html,KA5000,3,matched,100.0,110195,KA5000,KARTRI| PLASTIC| OPEN END| SHOWER CURTAIN HOOKS PACK OF 12,5396|5446|5452,Hotel Bathroom Supplies || Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Shower Hook Replacements,4,https://www.ahscompany.com/assets/images/kartri/ka5000.jpg
19938,Kartri Plastic Round Side Slide Shower Curtain Hooks 12 Dz Per Case Price Per Dz,https://www.ahscompany.com/Kartri-Plastic-Round-Side-Slide-Shower-Curtain-Hooks-12-Dz-Per-Case-Price-Per-Dz_p_19938.html,KA9100,3,matched,126.11,110194,KA9100,KARTRI| PLASTIC ROUND| SIDE SLIDE| SHOWER CURTAIN HOOKS PACK OF 12 DZ,5452,Hotel Bathroom Supplies > Hotel Shower Curtains > Shower Hook Replacements,4,https://www.ahscompany.com/assets/images/kartri/ka9100.jpg
19936,Kartri Plastic Snap Tear Drop Shower Curtain Hooks 12 Dz Per Case Price Per Dz,https://www.ahscompany.com/Kartri-Plastic-Snap-Tear-Drop-Shower-Curtain-Hooks-12-Dz-Per-Case-Price-Per-Dz_p_19936.html,KA711,3,matched,115.0,110193,KA711,KARTRI| PLASTIC SNAP| TEAR DROP| SHOWER CURTAIN HOOKS PACK OF 12 DZ,5452,Hotel Bathroom Supplies > Hotel Shower Curtains > Shower Hook Replacements,4,https://www.ahscompany.com/assets/images/kartri/ka711.jpg
23102,Kartri Hang2It 300 Denier Polyester Liner 72x74 White 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Hang2It-300-Denier-Polyester-Liner-72x74-White-12-Per-Case-Price-Per-Each_p_23102.html,EZ-300PA-1,1,matched,81.0,110182,EZ-300P,KARTRI| EZY-HANG 300 DENIER| POLYESTER LINER 72X74 WHITE OR BEIGE PACK OF 12,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,1,https://www.ahscompany.com/assets/images/kartri/ez-300pa-1new1.jpg
27189,Kartri Hang2It 300 Denier Polyester Liner With Window 72x77 White 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Hang2It-300-Denier-Polyester-Liner-With-Window-72x77-White-12-Per-Case-Price-Per-Each_p_27189.html,EZ-300P77-1W,1,matched,65.91,110182,EZ-300P,KARTRI| EZY-HANG 300 DENIER| POLYESTER LINER 72X74 WHITE OR BEIGE PACK OF 12,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,2,https://www.ahscompany.com/assets/images/kartri/ez-300pa-1new2.jpg
19843,Kartri Nylon Shower Curtain With Sewn Eyelets White 72x72 12 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Nylon-Shower-Curtain-With-Sewn-Eyelets-White-72x72-12-Per-Case-Price-Per-Each_p_19843.html,NY,1,matched,62.86,110148,NY2000-1,KARTRI| NYLON LINER W/ SEWN EYELETS PACK OF 12,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,1,https://www.ahscompany.com/assets/images/kartri/ny20001.jpg
30240,Kartri Nylon Shower Curtain With Sewn Eyelets White 36x72 24 Per Case Price Per Each,https://www.ahscompany.com/Kartri-Nylon-Shower-Curtain-With-Sewn-Eyelets-White-36x72-24-Per-Case-Price-Per-Each_p_30240.html,NY-2,1,matched,45.0,110148,NY2000-1,KARTRI| NYLON LINER W/ SEWN EYELETS PACK OF 12,5446|5450,Hotel Bathroom Supplies > Hotel Shower Curtains || Hotel Bathroom Supplies > Hotel Shower Curtains > Fabric Curtains,1,https://www.ahscompany.com/assets/images/kartri/ny20001.jpg
